Unnamed: 0,Season,Game_ID,PLAYER_NAME,Team,GAME_DATE,MATCHUP,WL,MIN,FGM,FGA,FG_PCT,FG3M,FG3A,FG3_PCT,FTM,FTA,FT_PCT,OREB,DREB,REB,AST,STL,BLK,TOV,PF,PTS,PLUS_MINUS,VIDEO_AVAILABLE
428119,2022,22101100,Rudy Gobert,UTA,"MAR 25, 2022",UTA @ CHA,L,37,5,7.0,0.714,0.0,0.0,0.0,1,2.0,0.5,2.0,17.0,19.0,1.0,0.0,1.0,1.0,4.0,11,-6.0,1
428118,2022,22101135,Rudy Gobert,UTA,"MAR 29, 2022",UTA @ LAC,L,38,4,7.0,0.571,0.0,0.0,0.0,1,6.0,0.167,4.0,12.0,16.0,1.0,2.0,3.0,3.0,5.0,9,-1.0,1
1240614,2022,22100985,Russell Westbrook,LAL,"MAR 09, 2022",LAL @ HOU,L,40,11,21.0,0.524,1.0,3.0,0.333,7,8.0,0.875,3.0,5.0,8.0,6.0,0.0,1.0,2.0,2.0,30,-2.0,1
1240612,2022,22101019,Russell Westbrook,LAL,"MAR 13, 2022",LAL @ PHX,L,29,5,10.0,0.5,0.0,2.0,0.0,3,4.0,0.75,1.0,1.0,2.0,2.0,0.0,0.0,4.0,1.0,13,-6.0,1
1240587,2022,22200234,Russell Westbrook,LAL,"NOV 18, 2022",LAL vs. DET,W,30,4,13.0,0.308,0.0,2.0,0.0,2,3.0,0.667,1.0,4.0,5.0,12.0,0.0,0.0,4.0,2.0,10,11.0,1
1240596,2022,22200076,Russell Westbrook,LAL,"OCT 28, 2022",LAL @ MIN,L,33,6,17.0,0.353,1.0,4.0,0.25,5,10.0,0.5,1.0,7.0,8.0,3.0,1.0,1.0,5.0,4.0,18,0.0,1
1240595,2022,22200095,Russell Westbrook,LAL,"OCT 30, 2022",LAL vs. DEN,W,32,6,12.0,0.5,2.0,4.0,0.5,4,4.0,1.0,4.0,4.0,8.0,8.0,0.0,0.0,3.0,3.0,18,18.0,1
1240613,2022,22101004,Russell Westbrook,LAL,"MAR 11, 2022",LAL vs. WAS,W,31,2,11.0,0.182,0.0,1.0,0.0,1,4.0,0.25,0.0,3.0,3.0,9.0,1.0,1.0,1.0,3.0,5,2.0,1
1240616,2022,22100959,Russell Westbrook,LAL,"MAR 05, 2022",LAL vs. GSW,W,32,9,17.0,0.529,1.0,3.0,0.333,1,2.0,0.5,0.0,4.0,4.0,4.0,0.0,0.0,5.0,5.0,20,13.0,1
1240615,2022,22100973,Russell Westbrook,LAL,"MAR 07, 2022",LAL @ SAS,L,35,5,14.0,0.357,0.0,2.0,0.0,7,13.0,0.538,3.0,7.0,10.0,6.0,0.0,0.0,5.0,5.0,17,5.0,1
1240639,2022,22100566,Russell Westbrook,LAL,"JAN 04, 2022",LAL vs. SAC,W,34,7,19.0,0.368,0.0,1.0,0.0,5,8.0,0.625,2.0,5.0,7.0,2.0,1.0,1.0,0.0,2.0,19,17.0,1
1240638,2022,22100589,Russell Westbrook,LAL,"JAN 07, 2022",LAL vs. ATL,W,31,4,14.0,0.286,0.0,0.0,0.0,1,3.0,0.333,1.0,10.0,11.0,13.0,0.0,0.0,3.0,6.0,9,22.0,1
1240637,2022,22100606,Russell Westbrook,LAL,"JAN 09, 2022",LAL vs. MEM,L,26,2,12.0,0.167,0.0,1.0,0.0,2,2.0,1.0,1.0,6.0,7.0,6.0,0.0,1.0,0.0,2.0,6,-22.0,1
1240636,2022,22100626,Russell Westbrook,LAL,"JAN 12, 2022",LAL @ SAC,L,37,2,14.0,0.143,0.0,5.0,0.0,4,5.0,0.8,3.0,9.0,12.0,6.0,1.0,0.0,1.0,3.0,8,-7.0,1
1240635,2022,22100649,Russell Westbrook,LAL,"JAN 15, 2022",LAL @ DEN,L,26,7,15.0,0.467,1.0,2.0,0.5,4,4.0,1.0,1.0,4.0,5.0,3.0,0.0,0.0,0.0,1.0,19,-11.0,1
1240640,2022,22100551,Russell Westbrook,LAL,"JAN 02, 2022",LAL vs. MIN,W,33,7,16.0,0.438,0.0,5.0,0.0,6,8.0,0.75,0.0,3.0,3.0,5.0,1.0,1.0,9.0,5.0,20,-2.0,1
1240634,2022,22100665,Russell Westbrook,LAL,"JAN 17, 2022",LAL vs. UTA,W,28,5,15.0,0.333,1.0,4.0,0.25,4,4.0,1.0,2.0,6.0,8.0,3.0,1.0,0.0,2.0,3.0,15,-11.0,1
1240594,2022,22200117,Russell Westbrook,LAL,"NOV 02, 2022",LAL vs. NOP,W,25,6,10.0,0.6,1.0,4.0,0.25,0,0.0,0.0,1.0,6.0,7.0,9.0,0.0,1.0,6.0,2.0,13,4.0,1
1240567,2022,22200530,Russell Westbrook,LAL,"DEC 30, 2022",LAL @ ATL,W,29,6,12.0,0.5,0.0,3.0,0.0,2,2.0,1.0,2.0,6.0,8.0,11.0,1.0,1.0,6.0,1.0,14,11.0,1
1240569,2022,22200505,Russell Westbrook,LAL,"DEC 27, 2022",LAL @ ORL,W,29,6,11.0,0.545,1.0,3.0,0.333,2,2.0,1.0,0.0,13.0,13.0,13.0,0.0,0.0,4.0,3.0,15,18.0,1
1240575,2022,22200396,Russell Westbrook,LAL,"DEC 11, 2022",LAL @ DET,W,21,5,9.0,0.556,0.0,1.0,0.0,1,2.0,0.5,0.0,4.0,4.0,9.0,1.0,0.0,4.0,1.0,11,-12.0,1
1240568,2022,22200518,Russell Westbrook,LAL,"DEC 28, 2022",LAL @ MIA,L,32,6,16.0,0.375,2.0,7.0,0.286,1,3.0,0.333,1.0,3.0,4.0,8.0,0.0,1.0,3.0,1.0,15,-9.0,1
1240579,2022,22200349,Russell Westbrook,LAL,"DEC 04, 2022",LAL @ WAS,W,29,3,8.0,0.375,0.0,1.0,0.0,0,0.0,0.0,0.0,7.0,7.0,15.0,0.0,0.0,6.0,2.0,6,0.0,1
1240578,2022,22200360,Russell Westbrook,LAL,"DEC 06, 2022",LAL @ CLE,L,26,6,13.0,0.462,0.0,1.0,0.0,4,5.0,0.8,1.0,2.0,3.0,3.0,0.0,2.0,4.0,2.0,16,-13.0,1
1240577,2022,22200366,Russell Westbrook,LAL,"DEC 07, 2022",LAL @ TOR,L,28,5,13.0,0.385,1.0,4.0,0.25,5,7.0,0.714,4.0,5.0,9.0,4.0,1.0,0.0,5.0,3.0,16,-18.0,1
1240576,2022,22200382,Russell Westbrook,LAL,"DEC 09, 2022",LAL @ PHI,L,36,4,14.0,0.286,1.0,5.0,0.2,3,4.0,0.75,2.0,9.0,11.0,11.0,4.0,0.0,4.0,4.0,12,-7.0,1
1240574,2022,22200413,Russell Westbrook,LAL,"DEC 13, 2022",LAL vs. BOS,L,35,7,19.0,0.368,1.0,6.0,0.167,5,6.0,0.833,1.0,13.0,14.0,5.0,1.0,4.0,2.0,4.0,20,-1.0,1
1240573,2022,22200437,Russell Westbrook,LAL,"DEC 16, 2022",LAL vs. DEN,W,30,5,13.0,0.385,0.0,3.0,0.0,5,8.0,0.625,2.0,9.0,11.0,12.0,2.0,0.0,4.0,2.0,15,25.0,1
1240572,2022,22200451,Russell Westbrook,LAL,"DEC 18, 2022",LAL vs. WAS,W,23,4,12.0,0.333,0.0,2.0,0.0,1,4.0,0.25,2.0,7.0,9.0,8.0,1.0,1.0,3.0,0.0,9,-5.0,1
1240571,2022,22200492,Russell Westbrook,LAL,"DEC 23, 2022",LAL vs. CHA,L,25,6,12.0,0.5,2.0,4.0,0.5,3,4.0,0.75,2.0,3.0,5.0,7.0,1.0,0.0,3.0,2.0,17,8.0,1
1240570,2022,22200494,Russell Westbrook,LAL,"DEC 25, 2022",LAL @ DAL,L,24,7,16.0,0.438,2.0,5.0,0.4,1,2.0,0.5,0.0,5.0,5.0,4.0,0.0,0.0,0.0,3.0,17,-30.0,1
1240580,2022,22200331,Russell Westbrook,LAL,"DEC 02, 2022",LAL @ MIL,W,29,6,11.0,0.545,0.0,2.0,0.0,3,7.0,0.429,2.0,5.0,7.0,11.0,0.0,0.0,0.0,4.0,15,4.0,1
1240593,2022,22200131,Russell Westbrook,LAL,"NOV 04, 2022",LAL vs. UTA,L,29,9,14.0,0.643,3.0,5.0,0.6,5,5.0,1.0,0.0,3.0,3.0,6.0,2.0,0.0,4.0,1.0,26,-1.0,1
1240592,2022,22200140,Russell Westbrook,LAL,"NOV 06, 2022",LAL vs. CLE,L,32,6,13.0,0.462,3.0,5.0,0.6,4,5.0,0.8,1.0,2.0,3.0,10.0,2.0,1.0,7.0,3.0,19,-8.0,1
1240591,2022,22200157,Russell Westbrook,LAL,"NOV 07, 2022",LAL @ UTA,L,24,8,14.0,0.571,2.0,3.0,0.667,4,4.0,1.0,1.0,2.0,3.0,5.0,1.0,1.0,2.0,5.0,22,-23.0,1
1240602,2022,22101160,Russell Westbrook,LAL,"APR 01, 2022",LAL vs. NOP,L,31,5,15.0,0.333,2.0,4.0,0.5,0,0.0,0.0,2.0,2.0,4.0,5.0,0.0,0.0,1.0,6.0,12,-11.0,1
1240601,2022,22101168,Russell Westbrook,LAL,"APR 03, 2022",LAL vs. DEN,L,34,11,15.0,0.733,0.0,1.0,0.0,5,10.0,0.5,2.0,8.0,10.0,7.0,2.0,1.0,2.0,5.0,27,1.0,1
1240600,2022,22101189,Russell Westbrook,LAL,"APR 05, 2022",LAL @ PHX,L,34,10,20.0,0.5,2.0,3.0,0.667,6,8.0,0.75,1.0,4.0,5.0,3.0,0.0,0.0,6.0,2.0,28,-9.0,1
1240599,2022,22200002,Russell Westbrook,LAL,"OCT 18, 2022",LAL @ GSW,L,31,7,12.0,0.583,1.0,3.0,0.333,4,5.0,0.8,1.0,10.0,11.0,3.0,1.0,0.0,4.0,1.0,19,-6.0,1
1240603,2022,22101150,Russell Westbrook,LAL,"MAR 31, 2022",LAL @ UTA,L,34,9,18.0,0.5,0.0,2.0,0.0,6,10.0,0.6,1.0,5.0,6.0,7.0,0.0,0.0,3.0,2.0,24,-17.0,1
1240604,2022,22101134,Russell Westbrook,LAL,"MAR 29, 2022",LAL @ DAL,L,32,9,17.0,0.529,1.0,5.0,0.2,6,6.0,1.0,0.0,8.0,8.0,6.0,0.0,0.0,2.0,3.0,25,-25.0,1
1240605,2022,22101119,Russell Westbrook,LAL,"MAR 27, 2022",LAL @ NOP,L,32,8,15.0,0.533,2.0,5.0,0.4,0,0.0,0.0,3.0,4.0,7.0,6.0,1.0,0.0,3.0,2.0,18,-18.0,1
1240606,2022,22101093,Russell Westbrook,LAL,"MAR 23, 2022",LAL vs. PHI,L,33,10,20.0,0.5,2.0,5.0,0.4,2,5.0,0.4,2.0,7.0,9.0,8.0,1.0,0.0,7.0,2.0,24,-12.0,1
1240590,2022,22200170,Russell Westbrook,LAL,"NOV 09, 2022",LAL @ LAC,L,30,6,15.0,0.4,0.0,3.0,0.0,2,2.0,1.0,1.0,3.0,4.0,9.0,2.0,0.0,4.0,1.0,14,-12.0,1
1240589,2022,22200183,Russell Westbrook,LAL,"NOV 11, 2022",LAL vs. SAC,L,34,6,17.0,0.353,4.0,7.0,0.571,5,6.0,0.833,3.0,1.0,4.0,11.0,0.0,0.0,5.0,5.0,21,-13.0,1
1240588,2022,22200198,Russell Westbrook,LAL,"NOV 13, 2022",LAL vs. BKN,W,28,4,15.0,0.267,1.0,6.0,0.167,5,6.0,0.833,1.0,5.0,6.0,12.0,0.0,1.0,4.0,3.0,14,-6.0,1
1240586,2022,22200247,Russell Westbrook,LAL,"NOV 20, 2022",LAL vs. SAS,W,22,4,9.0,0.444,2.0,5.0,0.4,0,0.0,0.0,0.0,4.0,4.0,10.0,1.0,0.0,3.0,2.0,10,14.0,1
1240611,2022,22101028,Russell Westbrook,LAL,"MAR 14, 2022",LAL vs. TOR,L,35,4,10.0,0.4,0.0,1.0,0.0,6,7.0,0.857,2.0,6.0,8.0,4.0,1.0,0.0,1.0,2.0,14,4.0,1
1240585,2022,22200259,Russell Westbrook,LAL,"NOV 22, 2022",LAL @ PHX,L,31,8,20.0,0.4,2.0,6.0,0.333,3,7.0,0.429,1.0,2.0,3.0,5.0,1.0,0.0,1.0,1.0,21,-1.0,1
1240584,2022,22200282,Russell Westbrook,LAL,"NOV 25, 2022",LAL @ SAS,W,19,1,7.0,0.143,0.0,3.0,0.0,1,2.0,0.5,1.0,3.0,4.0,7.0,2.0,1.0,3.0,3.0,3,-2.0,1
1240583,2022,22200288,Russell Westbrook,LAL,"NOV 26, 2022",LAL @ SAS,W,27,4,12.0,0.333,0.0,3.0,0.0,3,6.0,0.5,1.0,6.0,7.0,6.0,0.0,1.0,6.0,3.0,11,-2.0,1
1240582,2022,22200308,Russell Westbrook,LAL,"NOV 28, 2022",LAL vs. IND,L,27,10,18.0,0.556,2.0,4.0,0.5,2,3.0,0.667,0.0,4.0,4.0,6.0,1.0,1.0,6.0,1.0,24,1.0,1
1240581,2022,22200324,Russell Westbrook,LAL,"NOV 30, 2022",LAL vs. POR,W,23,4,14.0,0.286,2.0,6.0,0.333,0,2.0,0.0,1.0,4.0,5.0,4.0,1.0,0.0,0.0,1.0,10,12.0,1
1240597,2022,22200037,Russell Westbrook,LAL,"OCT 23, 2022",LAL vs. POR,L,28,4,15.0,0.267,0.0,3.0,0.0,2,3.0,0.667,0.0,6.0,6.0,6.0,0.0,0.0,0.0,1.0,10,-4.0,1
1240598,2022,22200016,Russell Westbrook,LAL,"OCT 20, 2022",LAL vs. LAC,L,27,0,11.0,0.0,0.0,6.0,0.0,2,2.0,1.0,0.0,3.0,3.0,4.0,5.0,0.0,1.0,3.0,2,-6.0,1
1240610,2022,22101039,Russell Westbrook,LAL,"MAR 16, 2022",LAL @ MIN,L,36,5,12.0,0.417,1.0,4.0,0.25,4,6.0,0.667,2.0,2.0,4.0,5.0,2.0,0.0,3.0,3.0,15,-1.0,1
1240609,2022,22101051,Russell Westbrook,LAL,"MAR 18, 2022",LAL @ TOR,W,41,8,18.0,0.444,4.0,7.0,0.571,2,2.0,1.0,1.0,9.0,10.0,10.0,1.0,0.0,4.0,2.0,22,7.0,1
1240608,2022,22101061,Russell Westbrook,LAL,"MAR 19, 2022",LAL @ WAS,L,37,10,15.0,0.667,2.0,3.0,0.667,0,0.0,0.0,2.0,8.0,10.0,8.0,1.0,1.0,5.0,3.0,22,-1.0,1
1240607,2022,22101072,Russell Westbrook,LAL,"MAR 21, 2022",LAL @ CLE,W,35,7,14.0,0.5,2.0,6.0,0.333,4,7.0,0.571,0.0,5.0,5.0,11.0,1.0,0.0,1.0,4.0,20,23.0,1
1240627,2022,22100751,Russell Westbrook,LAL,"JAN 30, 2022",LAL @ ATL,L,35,8,15.0,0.533,2.0,4.0,0.5,2,5.0,0.4,0.0,7.0,7.0,12.0,1.0,0.0,4.0,1.0,20,-6.0,1
1240626,2022,22100781,Russell Westbrook,LAL,"FEB 02, 2022",LAL vs. POR,W,34,3,12.0,0.25,1.0,4.0,0.25,2,3.0,0.667,2.0,8.0,10.0,13.0,1.0,0.0,4.0,5.0,9,2.0,1
1240625,2022,22100786,Russell Westbrook,LAL,"FEB 03, 2022",LAL @ LAC,L,36,7,18.0,0.389,1.0,5.0,0.2,2,3.0,0.667,1.0,5.0,6.0,4.0,1.0,0.0,2.0,0.0,17,5.0,1
1240624,2022,22100799,Russell Westbrook,LAL,"FEB 05, 2022",LAL vs. NYK,W,29,1,10.0,0.1,0.0,3.0,0.0,3,7.0,0.429,1.0,3.0,4.0,6.0,1.0,1.0,4.0,2.0,5,-15.0,1
1240623,2022,22100822,Russell Westbrook,LAL,"FEB 08, 2022",LAL vs. MIL,L,26,3,11.0,0.273,0.0,1.0,0.0,4,7.0,0.571,2.0,8.0,10.0,5.0,0.0,1.0,4.0,1.0,10,-16.0,1
1240622,2022,22100854,Russell Westbrook,LAL,"FEB 12, 2022",LAL @ GSW,L,35,7,13.0,0.538,1.0,2.0,0.5,4,4.0,1.0,1.0,6.0,7.0,5.0,1.0,0.0,1.0,4.0,19,2.0,1
1240621,2022,22100884,Russell Westbrook,LAL,"FEB 16, 2022",LAL vs. UTA,W,33,6,13.0,0.462,1.0,4.0,0.25,4,7.0,0.571,4.0,3.0,7.0,6.0,1.0,0.0,6.0,2.0,17,5.0,1
1240620,2022,22100904,Russell Westbrook,LAL,"FEB 25, 2022",LAL vs. LAC,L,33,9,21.0,0.429,0.0,3.0,0.0,0,2.0,0.0,0.0,3.0,3.0,1.0,1.0,0.0,0.0,3.0,18,2.0,1
1240619,2022,22100919,Russell Westbrook,LAL,"FEB 27, 2022",LAL vs. NOP,L,28,5,15.0,0.333,0.0,2.0,0.0,6,7.0,0.857,1.0,5.0,6.0,1.0,1.0,0.0,7.0,3.0,16,-26.0,1
1240618,2022,22100931,Russell Westbrook,LAL,"MAR 01, 2022",LAL vs. DAL,L,38,5,17.0,0.294,0.0,4.0,0.0,2,2.0,1.0,2.0,4.0,6.0,8.0,2.0,1.0,0.0,3.0,12,-8.0,1
1240617,2022,22100945,Russell Westbrook,LAL,"MAR 03, 2022",LAL @ LAC,L,29,7,16.0,0.438,0.0,2.0,0.0,3,4.0,0.75,2.0,6.0,8.0,3.0,0.0,0.0,2.0,4.0,17,-15.0,1
1240632,2022,22100685,Russell Westbrook,LAL,"JAN 21, 2022",LAL @ ORL,W,35,8,17.0,0.471,0.0,1.0,0.0,2,2.0,1.0,2.0,9.0,11.0,7.0,3.0,0.0,3.0,3.0,18,11.0,1
1240628,2022,22100735,Russell Westbrook,LAL,"JAN 28, 2022",LAL @ CHA,L,37,12,23.0,0.522,3.0,7.0,0.429,8,10.0,0.8,1.0,3.0,4.0,5.0,0.0,0.0,1.0,4.0,35,-11.0,1
1240631,2022,22100700,Russell Westbrook,LAL,"JAN 23, 2022",LAL @ MIA,L,32,9,15.0,0.6,0.0,3.0,0.0,6,8.0,0.75,2.0,7.0,9.0,9.0,0.0,0.0,3.0,5.0,24,-1.0,1
1240633,2022,22100680,Russell Westbrook,LAL,"JAN 19, 2022",LAL vs. IND,L,27,5,17.0,0.294,4.0,6.0,0.667,0,0.0,0.0,1.0,1.0,2.0,3.0,1.0,0.0,1.0,4.0,14,-18.0,1
1240629,2022,22100733,Russell Westbrook,LAL,"JAN 27, 2022",LAL @ PHI,L,34,9,15.0,0.6,2.0,3.0,0.667,0,0.0,0.0,1.0,3.0,4.0,3.0,1.0,1.0,6.0,1.0,20,-11.0,1
1240630,2022,22100718,Russell Westbrook,LAL,"JAN 25, 2022",LAL @ BKN,W,33,7,14.0,0.5,0.0,2.0,0.0,1,1.0,1.0,0.0,6.0,6.0,4.0,1.0,0.0,5.0,3.0,15,-1.0,1
265218,2022,22200042,Stephen Curry,GSW,"OCT 23, 2022",GSW vs. SAC,W,31,11,22.0,0.5,7.0,12.0,0.583,4,4.0,1.0,0.0,5.0,5.0,2.0,1.0,0.0,2.0,3.0,33,19.0,1
265217,2022,22200055,Stephen Curry,GSW,"OCT 25, 2022",GSW @ PHX,L,30,7,17.0,0.412,4.0,9.0,0.444,3,5.0,0.6,0.0,7.0,7.0,8.0,1.0,0.0,1.0,1.0,21,-17.0,1
265216,2022,22200068,Stephen Curry,GSW,"OCT 27, 2022",GSW vs. MIA,W,37,13,22.0,0.591,7.0,14.0,0.5,0,0.0,0.0,1.0,6.0,7.0,9.0,1.0,0.0,3.0,0.0,33,13.0,1
265215,2022,22200082,Stephen Curry,GSW,"OCT 29, 2022",GSW @ CHA,L,39,10,22.0,0.455,3.0,13.0,0.231,8,8.0,1.0,0.0,11.0,11.0,6.0,1.0,0.0,2.0,5.0,31,-6.0,1
265214,2022,22200091,Stephen Curry,GSW,"OCT 30, 2022",GSW @ DET,L,35,10,24.0,0.417,4.0,14.0,0.286,8,9.0,0.889,0.0,6.0,6.0,3.0,2.0,0.0,1.0,1.0,32,-12.0,1
265219,2022,22200026,Stephen Curry,GSW,"OCT 21, 2022",GSW vs. DEN,L,36,10,22.0,0.455,5.0,11.0,0.455,9,9.0,1.0,1.0,4.0,5.0,4.0,0.0,0.0,3.0,2.0,34,9.0,1
265220,2022,22200002,Stephen Curry,GSW,"OCT 18, 2022",GSW vs. LAL,W,33,10,22.0,0.455,4.0,13.0,0.308,9,9.0,1.0,1.0,5.0,6.0,7.0,4.0,1.0,4.0,1.0,33,20.0,1
265221,2022,22101042,Stephen Curry,GSW,"MAR 16, 2022",GSW vs. BOS,L,14,1,4.0,0.25,1.0,4.0,0.25,0,0.0,0.0,0.0,1.0,1.0,2.0,0.0,0.0,4.0,2.0,3,-5.0,1
265213,2022,22200104,Stephen Curry,GSW,"NOV 01, 2022",GSW @ MIA,L,34,7,14.0,0.5,4.0,10.0,0.4,5,5.0,1.0,4.0,9.0,13.0,13.0,1.0,0.0,5.0,3.0,23,3.0,1
265211,2022,22200156,Stephen Curry,GSW,"NOV 07, 2022",GSW vs. SAC,W,38,17,24.0,0.708,7.0,12.0,0.583,6,7.0,0.857,0.0,8.0,8.0,8.0,0.0,0.0,0.0,2.0,47,20.0,1
265199,2022,22200342,Stephen Curry,GSW,"DEC 03, 2022",GSW vs. HOU,W,35,10,21.0,0.476,8.0,17.0,0.471,2,3.0,0.667,0.0,3.0,3.0,10.0,1.0,1.0,4.0,0.0,30,19.0,1
265198,2022,22200359,Stephen Curry,GSW,"DEC 05, 2022",GSW vs. IND,L,38,3,17.0,0.176,2.0,10.0,0.2,4,4.0,1.0,0.0,4.0,4.0,6.0,1.0,0.0,3.0,2.0,12,-17.0,1
265197,2022,22200392,Stephen Curry,GSW,"DEC 10, 2022",GSW vs. BOS,W,37,12,21.0,0.571,6.0,11.0,0.545,2,2.0,1.0,1.0,5.0,6.0,7.0,0.0,1.0,4.0,3.0,32,20.0,1
265196,2022,22200410,Stephen Curry,GSW,"DEC 13, 2022",GSW @ MIL,L,27,6,17.0,0.353,3.0,10.0,0.3,5,5.0,1.0,2.0,4.0,6.0,1.0,1.0,1.0,2.0,0.0,20,-20.0,1
265195,2022,22200415,Stephen Curry,GSW,"DEC 14, 2022",GSW @ IND,L,30,11,19.0,0.579,5.0,10.0,0.5,11,11.0,1.0,1.0,6.0,7.0,7.0,2.0,1.0,3.0,2.0,38,-6.0,1
265210,2022,22200182,Stephen Curry,GSW,"NOV 11, 2022",GSW vs. CLE,W,34,15,23.0,0.652,6.0,11.0,0.545,4,6.0,0.667,0.0,4.0,4.0,5.0,1.0,0.0,2.0,4.0,40,7.0,1
265212,2022,22200118,Stephen Curry,GSW,"NOV 03, 2022",GSW @ ORL,L,38,13,22.0,0.591,8.0,15.0,0.533,5,5.0,1.0,1.0,2.0,3.0,9.0,0.0,0.0,5.0,3.0,39,4.0,1
265223,2022,22101008,Stephen Curry,GSW,"MAR 12, 2022",GSW vs. MIL,W,33,3,7.0,0.429,2.0,4.0,0.5,0,0.0,0.0,1.0,4.0,5.0,8.0,1.0,1.0,4.0,1.0,8,14.0,1
265231,2022,22100883,Stephen Curry,GSW,"FEB 16, 2022",GSW vs. DEN,L,39,10,19.0,0.526,1.0,7.0,0.143,4,4.0,1.0,0.0,3.0,3.0,6.0,0.0,0.0,2.0,2.0,25,-2.0,1
265230,2022,22100894,Stephen Curry,GSW,"FEB 24, 2022",GSW @ POR,W,27,5,11.0,0.455,2.0,7.0,0.286,6,6.0,1.0,0.0,5.0,5.0,14.0,1.0,1.0,3.0,3.0,18,19.0,1
265229,2022,22100917,Stephen Curry,GSW,"FEB 27, 2022",GSW vs. DAL,L,38,11,25.0,0.44,3.0,10.0,0.3,2,4.0,0.5,1.0,3.0,4.0,10.0,2.0,0.0,1.0,0.0,27,-4.0,1
265228,2022,22100930,Stephen Curry,GSW,"MAR 01, 2022",GSW @ MIN,L,33,10,24.0,0.417,5.0,16.0,0.313,9,9.0,1.0,1.0,4.0,5.0,4.0,0.0,0.0,4.0,1.0,34,-10.0,1
265227,2022,22100943,Stephen Curry,GSW,"MAR 03, 2022",GSW @ DAL,L,40,8,15.0,0.533,4.0,5.0,0.8,1,1.0,1.0,0.0,5.0,5.0,9.0,1.0,0.0,3.0,3.0,21,-8.0,1
265226,2022,22100959,Stephen Curry,GSW,"MAR 05, 2022",GSW @ LAL,L,36,13,22.0,0.591,4.0,9.0,0.444,0,0.0,0.0,0.0,4.0,4.0,1.0,0.0,0.0,4.0,0.0,30,-12.0,1
265225,2022,22100980,Stephen Curry,GSW,"MAR 08, 2022",GSW vs. LAC,W,35,5,12.0,0.417,1.0,6.0,0.167,4,4.0,1.0,0.0,5.0,5.0,5.0,3.0,0.0,4.0,4.0,15,6.0,1
265224,2022,22100994,Stephen Curry,GSW,"MAR 10, 2022",GSW @ DEN,W,38,11,21.0,0.524,5.0,12.0,0.417,7,7.0,1.0,0.0,9.0,9.0,3.0,2.0,0.0,2.0,1.0,34,18.0,1
265222,2022,22101025,Stephen Curry,GSW,"MAR 14, 2022",GSW vs. WAS,W,35,16,25.0,0.64,7.0,14.0,0.5,8,8.0,1.0,0.0,6.0,6.0,6.0,1.0,0.0,2.0,1.0,47,17.0,1
265232,2022,22100866,Stephen Curry,GSW,"FEB 14, 2022",GSW @ LAC,L,34,11,18.0,0.611,8.0,13.0,0.615,3,3.0,1.0,0.0,2.0,2.0,2.0,0.0,0.0,4.0,2.0,33,-19.0,1
265200,2022,22200336,Stephen Curry,GSW,"DEC 02, 2022",GSW vs. CHI,W,33,6,16.0,0.375,4.0,8.0,0.5,3,3.0,1.0,0.0,11.0,11.0,6.0,0.0,1.0,6.0,5.0,19,-1.0,1
265202,2022,22200291,Stephen Curry,GSW,"NOV 27, 2022",GSW @ MIN,W,33,7,17.0,0.412,4.0,11.0,0.364,7,7.0,1.0,1.0,10.0,11.0,8.0,1.0,0.0,7.0,1.0,25,22.0,1
265204,2022,22200271,Stephen Curry,GSW,"NOV 23, 2022",GSW vs. LAC,W,32,9,20.0,0.45,4.0,10.0,0.4,0,0.0,0.0,1.0,5.0,6.0,9.0,0.0,0.0,1.0,0.0,22,18.0,1
265245,2022,22100667,Stephen Curry,GSW,"JAN 18, 2022",GSW vs. DET,W,29,6,11.0,0.545,4.0,8.0,0.5,2,2.0,1.0,0.0,3.0,3.0,8.0,3.0,0.0,1.0,1.0,18,21.0,1
265235,2022,22100828,Stephen Curry,GSW,"FEB 09, 2022",GSW @ UTA,L,30,5,13.0,0.385,3.0,8.0,0.375,3,4.0,0.75,1.0,6.0,7.0,2.0,0.0,0.0,4.0,2.0,16,-14.0,1
265233,2022,22100854,Stephen Curry,GSW,"FEB 12, 2022",GSW vs. LAL,W,37,7,17.0,0.412,1.0,8.0,0.125,9,9.0,1.0,0.0,5.0,5.0,8.0,1.0,0.0,2.0,3.0,24,8.0,1
265201,2022,22200310,Stephen Curry,GSW,"NOV 29, 2022",GSW @ DAL,L,38,11,24.0,0.458,5.0,14.0,0.357,5,6.0,0.833,1.0,4.0,5.0,5.0,0.0,0.0,4.0,4.0,32,-12.0,1
265209,2022,22200197,Stephen Curry,GSW,"NOV 13, 2022",GSW @ SAC,L,37,9,17.0,0.529,3.0,9.0,0.333,6,6.0,1.0,0.0,6.0,6.0,4.0,1.0,0.0,4.0,0.0,27,0.0,1
265208,2022,22200205,Stephen Curry,GSW,"NOV 14, 2022",GSW vs. SAS,W,27,5,11.0,0.455,3.0,7.0,0.429,3,3.0,1.0,1.0,4.0,5.0,5.0,1.0,0.0,1.0,1.0,16,17.0,1
265207,2022,22200220,Stephen Curry,GSW,"NOV 16, 2022",GSW @ PHX,L,36,17,28.0,0.607,7.0,11.0,0.636,9,9.0,1.0,0.0,9.0,9.0,6.0,0.0,1.0,3.0,2.0,50,-14.0,1
265206,2022,22200233,Stephen Curry,GSW,"NOV 18, 2022",GSW vs. NYK,W,34,9,19.0,0.474,5.0,13.0,0.385,1,3.0,0.333,0.0,6.0,6.0,10.0,2.0,0.0,5.0,2.0,24,18.0,1
